0.0006	0.0041	0.0132	0.0241	0.9579
0.0028	0.0093	0.0412	0.0399	0.9068
0.9267	0.0526	0.0178	0.0023	0.0006
0.9345	0.0344	0.0246	0.0054	0.0012
0.0004	0.0163	0.0069	0.0264	0.95
0.0052	0.0033	0.011	0.0476	0.9328
0.0002	0.0124	0.0313	0.0624	0.8937
0.9332	0.0506	0.0108	0.0013	0.004
0.0	0.0134	0.0128	0.0512	0.9226
0.946	0.0356	0.017	0.0014	0.0
0.0032	0.0035	0.0193	0.0437	0.9302
0.9252	0.0612	0.0083	0.0054	0.0
0.9158	0.0505	0.0225	0.01	0.0012
0.0	0.0064	0.0224	0.038	0.9332
0.0016	0.0006	0.0118	0.0381	0.9478
0.0436	0.0974	0.1921	0.1817	0.4853
0.023	0.0529	0.07	0.1122	0.742
0.9002	0.0776	0.016	0.0034	0.0028
0.0951	0.1002	0.1025	0.1483	0.554
0.1839	0.152	0.1576	0.1595	0.347
0.2308	0.1748	0.1478	0.2449	0.2018
0.0153	0.0229	0.0559	0.1662	0.7398
0.7327	0.1327	0.0966	0.0277	0.0103
0.8317	0.1216	0.0271	0.0093	0.0103
0.2864	0.2279	0.1735	0.1448	0.1674
0.0469	0.0508	0.1249	0.1572	0.6202
0.5031	0.1644	0.1478	0.1006	0.0842
0.0405	0.0515	0.0882	0.2452	0.5747
0.0308	0.0636	0.1251	0.2123	0.5681
0.0753	0.0787	0.111	0.2226	0.5125
0.0172	0.0521	0.0594	0.1536	0.7177
0.0061	0.0257	0.04	0.1039	0.8244
0.7858	0.1161	0.0518	0.0364	0.0099
0.0244	0.0509	0.0785	0.1384	0.7079
0.0256	0.0275	0.0459	0.1137	0.7873
0.8074	0.113	0.0458	0.0213	0.0124
0.0271	0.0693	0.0867	0.1718	0.6451
0.7493	0.1557	0.0429	0.0375	0.0147
0.01	0.0323	0.0313	0.1047	0.8218
0.7955	0.1272	0.0454	0.0269	0.005
0.0193	0.0413	0.0593	0.1624	0.7177
0.8069	0.0916	0.0667	0.0273	0.0075
0.0194	0.0134	0.0181	0.0921	0.857
0.0552	0.0701	0.0981	0.1898	0.5867
0.202	0.1605	0.179	0.2077	0.2507
0.0903	0.0705	0.128	0.169	0.5421
0.0118	0.0672	0.0883	0.1066	0.7261
0.0069	0.0157	0.0357	0.1207	0.8211
0.0696	0.0967	0.1672	0.1365	0.53
0.0507	0.0826	0.1424	0.169	0.5553
0.5666	0.1329	0.1296	0.1	0.0709
0.624	0.1401	0.1086	0.0532	0.0741
0.068	0.0665	0.1206	0.1494	0.5956
0.0868	0.0689	0.0934	0.1072	0.6438
0.759	0.1405	0.0585	0.0385	0.0035
0.6747	0.1796	0.0819	0.0437	0.02
0.2921	0.2071	0.1136	0.2213	0.1659
0.2016	0.1722	0.164	0.2229	0.2393
0.2326	0.1626	0.1602	0.2132	0.2313
0.0142	0.0317	0.1055	0.2196	0.6291
0.0194	0.0284	0.0641	0.0871	0.801
0.0	0.0029	0.0073	0.053	0.9368
0.0288	0.0319	0.1025	0.2018	0.6351
0.6037	0.1316	0.1247	0.0675	0.0725
0.5677	0.1453	0.1287	0.0895	0.0688
0.055	0.0878	0.1253	0.107	0.6249
0.7736	0.1049	0.0469	0.0439	0.0306
0.1732	0.156	0.169	0.2386	0.2633
0.0012	0.0036	0.008	0.0686	0.9186
0.8953	0.0899	0.011	0.0036	0.0001
