0.0	0.0	0.1769	0.3586	0.4645
0.0	0.0	0.1407	0.512	0.3473
0.1104	0.4242	0.4057	0.0597	0.0
0.2214	0.5062	0.2315	0.0409	0.0
0.4215	0.407	0.1695	0.002	0.0
0.0224	0.0787	0.1234	0.3295	0.446
0.0	0.0054	0.1056	0.4039	0.4852
0.5035	0.4637	0.0327	0.0	0.0
0.0	0.0002	0.0949	0.5329	0.3719
0.004	0.1948	0.6589	0.1424	0.0
0.0	0.0	0.1555	0.4565	0.3879
0.4172	0.354	0.2288	0.0	0.0
0.3129	0.4932	0.1865	0.0074	0.0
0.0218	0.3268	0.5898	0.0616	0.0
0.0	0.0061	0.4187	0.3421	0.233
0.1178	0.108	0.193	0.344	0.2372
0.0482	0.1259	0.1833	0.3651	0.2774
0.5501	0.2276	0.1864	0.036	0.0
0.283	0.2459	0.1646	0.1551	0.1514
0.2436	0.1953	0.1072	0.2197	0.2342
0.1796	0.1244	0.2442	0.2924	0.1594
0.0739	0.111	0.2171	0.3053	0.2927
0.3649	0.3088	0.1712	0.1498	0.0052
0.2467	0.5588	0.1755	0.018	0.001
0.1199	0.3137	0.1773	0.1763	0.2129
0.6402	0.1217	0.168	0.0601	0.01
0.1337	0.1835	0.2069	0.3041	0.1718
0.065	0.1692	0.2715	0.1923	0.3019
0.0	0.0088	0.0538	0.0911	0.8463
0.207	0.2509	0.2353	0.1718	0.1351
0.0581	0.1658	0.2054	0.1489	0.4219
0.0929	0.1929	0.1828	0.2011	0.3303
0.5383	0.2635	0.1172	0.0486	0.0323
0.085	0.1085	0.1916	0.2082	0.4067
0.0437	0.0928	0.1861	0.3145	0.3629
0.3343	0.2948	0.2152	0.0458	0.1098
0.0057	0.0557	0.1281	0.2946	0.5159
0.6709	0.2083	0.0451	0.0646	0.011
0.1013	0.1209	0.2147	0.2252	0.3379
0.4728	0.2502	0.1651	0.0484	0.0634
0.0136	0.1604	0.1855	0.2337	0.4068
0.5644	0.1508	0.1112	0.0887	0.0849
0.5508	0.2837	0.1469	0.0186	0.0
0.6863	0.0864	0.1083	0.0728	0.0461
0.0023	0.0956	0.1588	0.149	0.5942
0.7608	0.106	0.0657	0.026	0.0415
0.0098	0.0718	0.1262	0.1992	0.5929
0.7275	0.2032	0.0295	0.0398	0.0
0.7406	0.1108	0.0747	0.0276	0.0463
0.5791	0.1484	0.1496	0.086	0.0368
0.0728	0.053	0.1466	0.1059	0.6217
0.0429	0.0798	0.1465	0.044	0.6868
0.7364	0.152	0.0636	0.015	0.033
0.6243	0.1029	0.0651	0.183	0.0246
0.6177	0.1425	0.1127	0.0605	0.0667
0.6758	0.1334	0.1215	0.0595	0.0098
0.6329	0.1958	0.0545	0.1035	0.0132
0.0027	0.0659	0.0383	0.1031	0.79
0.0721	0.1426	0.0573	0.0723	0.6556
0.0	0.0363	0.2061	0.1366	0.6211
0.0915	0.2067	0.1156	0.1968	0.3895
0.0	0.0012	0.2218	0.5353	0.2417
0.0	0.03	0.1462	0.09	0.7338
0.0524	0.0562	0.0531	0.0949	0.7434
0.0219	0.083	0.1007	0.1351	0.6594
0.5363	0.137	0.0917	0.1477	0.0873
0.3449	0.1834	0.2628	0.1408	0.0681
0.0461	0.1502	0.1014	0.2603	0.442
0.6928	0.3072	0.0	0.0	0.0
0.0	0.0	0.0034	0.3777	0.6188
