0.0021	0.0064	0.0296	0.0355	0.9264
0.0066	0.015	0.0258	0.0702	0.8824
0.8697	0.0876	0.035	0.0071	0.0006
0.9003	0.0422	0.0372	0.0181	0.0022
0.0026	0.0137	0.0239	0.0656	0.8943
0.0049	0.0086	0.0388	0.0675	0.8802
0.0031	0.0048	0.0343	0.0365	0.9213
0.9136	0.0491	0.0268	0.0083	0.0022
0.0075	0.0128	0.0245	0.0596	0.8956
0.8919	0.0579	0.0405	0.006	0.0038
0.0082	0.0081	0.0468	0.0852	0.8517
0.9033	0.0599	0.029	0.0078	0.0
0.8852	0.0552	0.03	0.0227	0.0069
0.0002	0.0072	0.0376	0.0681	0.8869
0.0064	0.0045	0.0311	0.0546	0.9035
0.8833	0.0573	0.0229	0.0241	0.0125
0.8805	0.0647	0.0303	0.0171	0.0073
0.0187	0.0368	0.2938	0.5423	0.1083
0.854	0.0786	0.0334	0.0251	0.0089
0.0142	0.0281	0.0466	0.072	0.839
0.0092	0.0214	0.0384	0.0566	0.8744
0.8725	0.0693	0.0376	0.0171	0.0034
0.0035	0.0109	0.031	0.0697	0.8849
0.924	0.0401	0.0203	0.0138	0.0018
0.8382	0.0919	0.0419	0.0114	0.0166
0.0026	0.0207	0.037	0.0587	0.8809
0.0109	0.023	0.0352	0.0878	0.8431
0.0312	0.0473	0.0568	0.087	0.7777
0.7581	0.1161	0.082	0.0312	0.0125
0.8939	0.0463	0.0223	0.0222	0.0154
0.8023	0.0616	0.0861	0.0319	0.0181
0.1006	0.1052	0.1501	0.2208	0.4233
0.4336	0.1697	0.1927	0.1161	0.0879
0.0917	0.1012	0.1668	0.1878	0.4526
0.0717	0.1362	0.1459	0.1852	0.461
0.4432	0.145	0.1865	0.1438	0.0815
0.8469	0.0931	0.0462	0.0082	0.0056
0.3077	0.2219	0.1997	0.1643	0.1064
0.0631	0.1402	0.1729	0.1172	0.5065
0.4809	0.1687	0.1651	0.1008	0.0845
0.8751	0.0684	0.0327	0.0216	0.0022
0.4737	0.1504	0.1557	0.1234	0.0967
0.0349	0.0343	0.048	0.058	0.8249
0.0903	0.1645	0.1555	0.1842	0.4055
0.346	0.1608	0.1494	0.1686	0.1751
0.1374	0.1145	0.1502	0.1972	0.4007
0.2095	0.22	0.24	0.188	0.1425
0.0303	0.041	0.0473	0.0719	0.8094
0.141	0.169	0.1524	0.1613	0.3763
0.0074	0.0242	0.0499	0.0619	0.8567
0.4392	0.169	0.1264	0.1106	0.1549
0.4437	0.156	0.1367	0.1326	0.131
0.1566	0.1336	0.1385	0.1737	0.3976
0.106	0.1338	0.118	0.1685	0.4736
0.3237	0.2163	0.1828	0.1351	0.1421
0.2018	0.1618	0.1947	0.2453	0.1964
0.0119	0.0177	0.044	0.0562	0.8701
0.293	0.1891	0.1868	0.171	0.1601
0.3091	0.1897	0.2149	0.1779	0.1084
0.1977	0.1964	0.2266	0.1802	0.1992
0.0888	0.1262	0.1632	0.1945	0.4273
0.0013	0.0048	0.0185	0.0694	0.906
0.2162	0.2111	0.1791	0.2161	0.1775
0.3996	0.166	0.1842	0.1194	0.1308
0.4191	0.211	0.1506	0.1185	0.1008
0.1363	0.1053	0.1711	0.1875	0.3999
0.0016	0.0121	0.0435	0.0563	0.8864
0.0152	0.0209	0.045	0.0501	0.8688
0.0	0.0022	0.0037	0.0204	0.9736
0.9418	0.0539	0.0028	0.0014	0.0
