0.0	0.1086	0.7609	0.1284	0.0021
0.0	0.1706	0.5489	0.278	0.0024
0.0	0.0465	0.4301	0.4935	0.0299
0.0	0.1246	0.3573	0.4682	0.0499
0.0199	0.3305	0.6478	0.0017	0.0
0.0	0.0	0.277	0.5872	0.1357
0.1047	0.4527	0.4288	0.0138	0.0
0.0	0.0453	0.3953	0.4982	0.0612
0.0364	0.2963	0.5875	0.0653	0.0144
0.0	0.0001	0.4984	0.4095	0.0919
0.0	0.2893	0.6293	0.0814	0.0
0.0	0.1224	0.4694	0.3979	0.0103
0.0	0.1607	0.5131	0.3253	0.0009
0.0226	0.4233	0.4847	0.0695	0.0
0.1322	0.5672	0.2936	0.007	0.0
0.0048	0.0392	0.3335	0.3558	0.2667
0.0	0.0	0.0022	0.437	0.5607
0.4433	0.5535	0.0032	0.0	0.0
0.0	0.2095	0.4259	0.3365	0.0281
0.2266	0.1295	0.2466	0.2813	0.1161
0.1765	0.192	0.2985	0.2156	0.1174
0.0	0.0	0.0161	0.3593	0.6247
0.1889	0.6291	0.182	0.0	0.0
0.0432	0.264	0.368	0.2166	0.1082
0.0123	0.3298	0.1682	0.3262	0.1634
0.0895	0.2728	0.3481	0.2428	0.0467
0.0035	0.1033	0.596	0.2721	0.0251
0.0698	0.2671	0.0963	0.1477	0.4191
0.0016	0.0095	0.4487	0.5055	0.0347
0.0	0.0295	0.2801	0.419	0.2714
0.0	0.0125	0.2624	0.4013	0.3238
0.0	0.0475	0.401	0.3694	0.1821
0.1012	0.4358	0.3877	0.0745	0.0007
0.0	0.0793	0.2977	0.5117	0.1114
0.0	0.0479	0.3303	0.33	0.2917
0.3042	0.2438	0.4071	0.0449	0.0
0.0	0.0148	0.1764	0.7007	0.1081
0.1568	0.1612	0.562	0.1174	0.0026
0.0023	0.2014	0.3351	0.3532	0.108
0.222	0.2315	0.4738	0.0727	0.0
0.0	0.0	0.1082	0.6541	0.2377
0.0866	0.1476	0.6243	0.1348	0.0068
0.1371	0.4216	0.3998	0.0361	0.0054
0.3503	0.2137	0.1121	0.2036	0.1204
0.017	0.2498	0.3482	0.1219	0.2631
0.2961	0.2054	0.2173	0.2302	0.051
0.0	0.019	0.2694	0.3884	0.3232
0.3215	0.4825	0.1765	0.0194	0.0001
0.153	0.2994	0.2711	0.2473	0.0292
0.0615	0.2191	0.3588	0.2212	0.1395
0.1323	0.1344	0.3403	0.1784	0.2145
0.1335	0.0754	0.1131	0.3838	0.2942
0.4077	0.2705	0.1759	0.114	0.032
0.0572	0.2363	0.3473	0.298	0.0612
0.2275	0.179	0.3838	0.1975	0.0121
0.255	0.4818	0.2632	0.0	0.0
0.0	0.1633	0.6645	0.1439	0.0282
0.0644	0.1755	0.1625	0.4142	0.1834
0.0365	0.2704	0.1881	0.3348	0.1702
0.0001	0.0299	0.222	0.5152	0.2327
0.0	0.0849	0.2349	0.3651	0.3152
0.1042	0.5302	0.3359	0.0297	0.0
0.0	0.0359	0.3715	0.3913	0.2013
0.1101	0.1486	0.355	0.1875	0.1987
0.0059	0.1605	0.3267	0.2705	0.2365
0.3736	0.1066	0.2407	0.2524	0.0267
0.2934	0.5934	0.1132	0.0	0.0
0.431	0.1852	0.2239	0.1252	0.0347
0.1088	0.8663	0.0249	0.0	0.0
0.0	0.0	0.0068	0.7279	0.2653
