0.7065	0.1394	0.0881	0.0413	0.0247
0.6864	0.1593	0.0872	0.0505	0.0166
0.0179	0.0503	0.0432	0.1805	0.7081
0.0193	0.0473	0.1002	0.1743	0.6588
0.8015	0.1199	0.054	0.0142	0.0104
0.2041	0.1153	0.1644	0.1708	0.3454
0.7343	0.1354	0.0764	0.0434	0.0105
0.0138	0.0406	0.0722	0.1506	0.7228
0.7125	0.1405	0.0793	0.0586	0.0091
0.015	0.0313	0.0534	0.1758	0.7245
0.6659	0.1645	0.1049	0.0453	0.0193
0.0187	0.0368	0.0839	0.1521	0.7085
0.0138	0.049	0.0939	0.1622	0.6812
0.8018	0.1218	0.0399	0.0248	0.0117
0.6724	0.1859	0.0762	0.0489	0.0167
0.0395	0.0677	0.0771	0.144	0.6718
0.019	0.0368	0.0711	0.1625	0.7105
0.6517	0.1629	0.0968	0.0491	0.0396
0.0265	0.0552	0.0778	0.1724	0.668
0.5341	0.1683	0.133	0.0916	0.073
0.594	0.1545	0.104	0.0935	0.054
0.0117	0.0197	0.097	0.1433	0.7282
0.7086	0.1825	0.0678	0.0254	0.0157
0.0199	0.0663	0.0661	0.132	0.7157
0.0443	0.0797	0.1014	0.1596	0.615
0.6463	0.1919	0.0909	0.0538	0.0171
0.6741	0.1088	0.1228	0.0543	0.04
0.1741	0.1162	0.2154	0.1221	0.3721
0.0119	0.0212	0.0548	0.1679	0.744
0.0271	0.043	0.0831	0.1328	0.714
0.0273	0.037	0.0554	0.1079	0.7724
0.0382	0.0804	0.1246	0.1764	0.5802
0.6577	0.1272	0.1074	0.061	0.0466
0.0463	0.0587	0.1371	0.1477	0.6102
0.0319	0.0482	0.1023	0.1638	0.6539
0.686	0.1123	0.0956	0.0582	0.048
0.0135	0.0271	0.0671	0.1199	0.7725
0.7033	0.1283	0.0808	0.05	0.0376
0.0639	0.0534	0.112	0.1276	0.6431
0.6343	0.1721	0.0892	0.0667	0.0377
0.017	0.0336	0.0688	0.0977	0.7829
0.6312	0.1654	0.0856	0.0872	0.0306
0.7265	0.1072	0.0875	0.0588	0.0199
0.4977	0.2128	0.0995	0.1107	0.0794
0.0481	0.077	0.1194	0.1728	0.5828
0.5841	0.1392	0.1486	0.069	0.0591
0.0217	0.0437	0.0891	0.1859	0.6597
0.7012	0.1446	0.0829	0.0371	0.0342
0.5247	0.1791	0.1092	0.1207	0.0664
0.7052	0.1276	0.0814	0.0509	0.0349
0.0379	0.1022	0.1284	0.1935	0.5379
0.071	0.0851	0.1268	0.1542	0.5629
0.5913	0.1535	0.1067	0.0874	0.0611
0.5355	0.1383	0.1517	0.0898	0.0847
0.6007	0.1579	0.1175	0.0854	0.0385
0.6504	0.1796	0.1012	0.0527	0.0161
0.7483	0.14	0.0499	0.0453	0.0165
0.0459	0.0875	0.1161	0.149	0.6014
0.0316	0.0864	0.095	0.144	0.6431
0.0289	0.0461	0.0588	0.1711	0.6951
0.036	0.0671	0.1021	0.1685	0.6264
0.7357	0.1474	0.0628	0.0341	0.0199
0.0228	0.0721	0.0538	0.1206	0.7307
0.0803	0.075	0.1508	0.1532	0.5407
0.058	0.0803	0.1653	0.1752	0.5211
0.5405	0.1816	0.1028	0.1124	0.0627
0.749	0.1212	0.0826	0.0348	0.0124
0.5847	0.1731	0.1252	0.0638	0.0532
0.8842	0.0861	0.0209	0.0088	0.0
0.0008	0.0007	0.0296	0.0507	0.9182
