0.6299	0.1965	0.0745	0.0742	0.0249
0.6769	0.1254	0.0903	0.0912	0.0162
0.0033	0.0422	0.1176	0.2125	0.6243
0.0183	0.0481	0.0878	0.214	0.6318
0.5953	0.1829	0.1406	0.053	0.0281
0.1857	0.1599	0.2238	0.1385	0.2922
0.5905	0.1846	0.1231	0.0865	0.0154
0.0075	0.0568	0.1112	0.1485	0.676
0.7479	0.1051	0.0869	0.0478	0.0124
0.0304	0.0812	0.1623	0.1332	0.5929
0.6332	0.1533	0.1497	0.0587	0.0051
0.0215	0.019	0.0865	0.1015	0.7715
0.0092	0.0675	0.0649	0.2069	0.6514
0.6188	0.1427	0.1275	0.0821	0.0289
0.684	0.1528	0.0989	0.0531	0.0111
0.4206	0.2393	0.1385	0.0935	0.108
0.1546	0.1526	0.2086	0.2525	0.2317
0.0025	0.0647	0.1893	0.2538	0.4897
0.3485	0.2093	0.141	0.1891	0.1122
0.0425	0.0537	0.0807	0.2246	0.5985
0.0306	0.063	0.1263	0.2107	0.5694
0.1497	0.1854	0.1809	0.1567	0.3273
0.2839	0.2292	0.1855	0.1939	0.1076
0.2186	0.2137	0.1621	0.1728	0.2328
0.589	0.2148	0.1256	0.0461	0.0245
0.0113	0.0449	0.0825	0.1939	0.6673
0.1595	0.097	0.1467	0.2395	0.3573
0.0211	0.0646	0.1233	0.2314	0.5596
0.1428	0.1898	0.2228	0.1941	0.2505
0.3958	0.1806	0.1985	0.1595	0.0655
0.0829	0.0663	0.1611	0.2583	0.4315
0.0307	0.1007	0.0873	0.112	0.6694
0.5954	0.1243	0.1361	0.0742	0.0701
0.0335	0.0639	0.1022	0.1589	0.6414
0.0413	0.0676	0.1387	0.1622	0.5902
0.6956	0.1554	0.0728	0.0474	0.0289
0.1235	0.2167	0.2208	0.1997	0.2392
0.5665	0.2104	0.0808	0.0962	0.0462
0.0228	0.0815	0.1021	0.1178	0.6757
0.6927	0.1471	0.0985	0.0452	0.0166
0.1513	0.1749	0.2286	0.1869	0.2583
0.7181	0.0949	0.1447	0.0307	0.0117
0.3654	0.1523	0.2177	0.1697	0.0951
0.085	0.1312	0.1504	0.1127	0.5207
0.1619	0.1108	0.15	0.252	0.3254
0.1149	0.1698	0.1238	0.1458	0.4457
0.0342	0.0961	0.1784	0.2195	0.4719
0.4041	0.1874	0.1619	0.0907	0.1559
0.1311	0.0509	0.1663	0.1672	0.4844
0.0111	0.0182	0.0735	0.2041	0.6931
0.4903	0.1466	0.1291	0.1376	0.0965
0.4248	0.1702	0.1567	0.0924	0.1559
0.059	0.1042	0.1373	0.1991	0.5004
0.0505	0.1455	0.1231	0.1468	0.5341
0.6494	0.2083	0.0666	0.0591	0.0165
0.5567	0.1641	0.116	0.1039	0.0593
0.0323	0.0681	0.1602	0.248	0.4914
0.1707	0.1727	0.1759	0.197	0.2837
0.1709	0.1687	0.2177	0.1246	0.3182
0.0154	0.0857	0.0948	0.2498	0.5543
0.0293	0.0548	0.1353	0.1971	0.5836
0.5788	0.1688	0.1547	0.0917	0.0061
0.0389	0.0952	0.1006	0.2316	0.5337
0.5256	0.1276	0.169	0.1229	0.055
0.4099	0.1691	0.1326	0.1327	0.1557
0.1096	0.0636	0.1299	0.2176	0.4793
0.2089	0.241	0.2343	0.1466	0.1692
0.0306	0.0337	0.0841	0.1432	0.7083
0.6711	0.1631	0.1104	0.049	0.0064
0.0115	0.0252	0.1062	0.1917	0.6653
