0.6576	0.129	0.1209	0.074	0.0185
0.6829	0.1764	0.1018	0.029	0.0099
0.0058	0.0425	0.1064	0.1854	0.66
0.0241	0.0778	0.0919	0.189	0.6171
0.683	0.2111	0.071	0.0348	0.0001
0.7427	0.1405	0.0848	0.0215	0.0105
0.5636	0.2101	0.101	0.1069	0.0184
0.019	0.0396	0.0472	0.2214	0.6728
0.68	0.1372	0.0766	0.0768	0.0294
0.0075	0.0056	0.0688	0.1424	0.7757
0.6921	0.172	0.067	0.0509	0.0179
0.0195	0.031	0.0499	0.1106	0.7889
0.0389	0.0481	0.1043	0.1788	0.63
0.7148	0.1368	0.0863	0.0459	0.0163
0.645	0.1885	0.0976	0.0537	0.0153
0.0162	0.0425	0.051	0.2633	0.6269
0.059	0.0746	0.085	0.194	0.5874
0.3059	0.2405	0.1945	0.1777	0.0814
0.0257	0.0502	0.112	0.1914	0.6207
0.733	0.1372	0.0717	0.0462	0.0119
0.7228	0.1387	0.0618	0.0642	0.0126
0.0325	0.0627	0.1647	0.1767	0.5635
0.6064	0.1754	0.1174	0.082	0.0187
0.002	0.0458	0.049	0.1255	0.7777
0.0275	0.046	0.0551	0.1634	0.708
0.8174	0.0985	0.0642	0.0172	0.0027
0.5966	0.2521	0.0693	0.046	0.036
0.6686	0.1709	0.0622	0.0747	0.0237
0.0308	0.0923	0.1004	0.2747	0.5018
0.0193	0.0359	0.0993	0.1063	0.7391
0.0845	0.1562	0.14	0.1591	0.4601
0.4879	0.2547	0.096	0.0848	0.0766
0.0606	0.0744	0.2103	0.1962	0.4585
0.586	0.1529	0.1237	0.0952	0.0422
0.4349	0.2045	0.1929	0.0719	0.0959
0.0273	0.1109	0.1304	0.2357	0.4957
0.0073	0.0678	0.0914	0.1973	0.6362
0.129	0.152	0.2507	0.2241	0.2443
0.4126	0.1922	0.2072	0.1182	0.0696
0.0661	0.1055	0.108	0.2704	0.45
0.0639	0.047	0.1237	0.1858	0.5797
0.0502	0.1338	0.1793	0.1291	0.5076
0.6741	0.1693	0.075	0.0483	0.0333
0.5876	0.1549	0.1235	0.0694	0.0646
0.0764	0.1006	0.0981	0.2383	0.4865
0.5838	0.1839	0.0918	0.0641	0.0763
0.1138	0.1921	0.1602	0.2044	0.3295
0.683	0.1214	0.0989	0.0542	0.0425
0.5356	0.2159	0.1317	0.039	0.0777
0.8164	0.1196	0.0324	0.0202	0.0114
0.0934	0.0714	0.0848	0.1273	0.6231
0.0459	0.0922	0.0965	0.1589	0.6065
0.6005	0.1527	0.1028	0.0844	0.0596
0.6232	0.1442	0.0961	0.0899	0.0467
0.0895	0.0925	0.2648	0.2511	0.3021
0.2997	0.2574	0.2001	0.1417	0.101
0.851	0.0676	0.058	0.0223	0.0011
0.0702	0.1149	0.1224	0.1855	0.5071
0.0757	0.1186	0.1354	0.1703	0.5
0.132	0.2337	0.158	0.1868	0.2895
0.5087	0.2147	0.1304	0.084	0.0622
0.6508	0.1551	0.1333	0.0538	0.007
0.1542	0.1876	0.1725	0.2242	0.2615
0.0657	0.0672	0.1428	0.1227	0.6015
0.0924	0.0813	0.1111	0.1615	0.5538
0.5571	0.184	0.099	0.0971	0.0628
0.5412	0.2398	0.1111	0.0838	0.0241
0.727	0.1546	0.0611	0.0372	0.0201
0.8638	0.1014	0.0183	0.0134	0.003
0.0	0.0047	0.0119	0.1522	0.8312
