0.1294	0.28	0.4331	0.1326	0.0249
0.0569	0.1269	0.5049	0.2582	0.0532
0.1048	0.2962	0.3956	0.1912	0.0121
0.0398	0.2364	0.3853	0.2449	0.0936
0.3529	0.4653	0.1628	0.0191	0.0
0.6695	0.1944	0.113	0.0175	0.0056
0.039	0.1915	0.5177	0.1952	0.0566
0.024	0.1392	0.2864	0.2819	0.2685
0.0305	0.1995	0.37	0.3234	0.0767
0.0064	0.0509	0.3596	0.4667	0.1164
0.0888	0.2491	0.3812	0.2366	0.0443
0.1872	0.336	0.2336	0.1793	0.064
0.0203	0.1999	0.4725	0.2224	0.0849
0.297	0.3512	0.3228	0.0289	0.0
0.0919	0.4748	0.3063	0.0955	0.0316
0.0086	0.0961	0.2051	0.2748	0.4155
0.2501	0.3436	0.2564	0.0951	0.0548
0.2572	0.3051	0.2121	0.203	0.0226
0.0662	0.1428	0.2931	0.2415	0.2564
0.6581	0.1921	0.0943	0.035	0.0205
0.573	0.2599	0.0969	0.037	0.0332
0.1997	0.2349	0.3129	0.1221	0.1304
0.0721	0.1915	0.2261	0.346	0.1643
0.0	0.0312	0.2599	0.2535	0.4554
0.0514	0.0856	0.1083	0.2028	0.5518
0.8135	0.1274	0.0431	0.0161	0.0
0.3313	0.3687	0.1266	0.1232	0.0502
0.5603	0.2584	0.1182	0.06	0.0031
0.0173	0.1727	0.2977	0.2941	0.2182
0.0557	0.1541	0.2456	0.2975	0.247
0.1189	0.2764	0.3563	0.1876	0.0609
0.6361	0.221	0.1059	0.0285	0.0084
0.0034	0.0678	0.0918	0.2234	0.6137
0.6787	0.1519	0.1606	0.0039	0.0048
0.6343	0.2606	0.0839	0.0212	0.0
0.0	0.0255	0.1088	0.2539	0.6118
0.0071	0.2296	0.2559	0.244	0.2633
0.0272	0.0718	0.2048	0.3297	0.3665
0.5549	0.2639	0.1286	0.0405	0.0121
0.0141	0.0297	0.1631	0.3143	0.4788
0.287	0.32	0.2203	0.0989	0.0737
0.0055	0.0413	0.0449	0.3146	0.5937
0.4245	0.4172	0.1559	0.001	0.0014
0.4949	0.1681	0.1636	0.1347	0.0386
0.0179	0.1711	0.1395	0.3074	0.3641
0.5741	0.157	0.1355	0.1019	0.0316
0.1144	0.2388	0.3415	0.2328	0.0724
0.7275	0.1422	0.1092	0.0104	0.0107
0.6533	0.1136	0.0816	0.1377	0.0138
0.7582	0.1467	0.0851	0.01	0.0
0.0004	0.0753	0.1055	0.2266	0.5922
0.0299	0.0584	0.1217	0.1822	0.6078
0.417	0.3543	0.1217	0.0512	0.0558
0.5246	0.2633	0.1288	0.0261	0.0572
0.0252	0.0343	0.1545	0.3014	0.4847
0.1115	0.2638	0.2248	0.3374	0.0625
0.5384	0.3377	0.1004	0.0236	0.0
0.0395	0.1471	0.1974	0.2018	0.4143
0.0343	0.0874	0.116	0.3292	0.4331
0.2883	0.302	0.2022	0.1753	0.0322
0.628	0.1583	0.188	0.025	0.0007
0.114	0.1169	0.4741	0.2234	0.0716
0.0451	0.2257	0.4042	0.1771	0.1478
0.0166	0.075	0.1584	0.2619	0.4881
0.025	0.0915	0.1187	0.1915	0.5734
0.6017	0.1917	0.1241	0.0536	0.0288
0.0423	0.1804	0.2846	0.3084	0.1843
0.6263	0.1654	0.1588	0.0165	0.033
0.2655	0.7275	0.0071	0.0	0.0
0.0	0.0	0.1267	0.5822	0.2911
